sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value
Healthcare,Retail,UK,44075139.473086216,12695761.685374567,7176298.058533165,32958410.90028999,44114474.18300426,104136137.38467069,54958891.77704052,49177245.60763017,0.5621181626232885,0.2187371128403906,0.162819633569515,0.21129827091696834,1005,21.139721707431747,7552210.304642776,12080867.179118391,2052733.7478468057,3787,0.40330656808231147,183935931.25817466
Healthcare,Business Services,UK,17652084.484537534,2131574.468904001,1007558.0038588902,39782309.58568244,35943444.6777447,22533378.746486727,13640635.848912273,8892742.897574455,0.21056924250613662,0.08485016854624353,0.05707869825467171,0.28078192775831995,3940,31.398691434020254,1745947.0843188744,2496034.789690339,254891.19181640775,2757,0.7193112689686249,77733468.11425422
Financial Services,Healthcare Services,Singapore,205079930.75166407,55761772.913803026,23957066.878963813,26574023.35377735,12761914.711678352,482831362.5857299,230953186.1327883,251878176.4529416,0.2033508230232496,0.053656908214056644,0.11681819274638808,0.261053042007219,4659,8.153581428378807,38998067.50665237,58022409.88818714,6061258.659455912,1448,0.21623287139016725,867066425.1095468
Industrials,Retail,Singapore,147581181.79124722,26889825.97025935,14773061.828193275,48021151.26852866,31522302.41470832,259121097.2423093,172147955.39016262,86973141.85214669,0.289546078147107,0.1600971206556676,0.10010125714462492,-0.007730831855268155,2387,15.895961728706178,23765713.19327604,24408018.472947452,2882723.092475891,3091,0.7505999648355637,593439887.3591248
Energy,Logistics,Germany,136034032.7562564,28636983.364758253,3548200.079916035,10246062.12255671,74582355.80424693,279781195.85547477,88225158.85559274,191556036.99988204,0.26126069923560846,0.23978388897370034,0.026083179392862983,-0.005124933575946906,3749,11.768661825795432,14069836.655585717,20152759.005815446,4351651.738029841,4854,0.30771297522842084,421642488.5036671
Financial Services,Manufacturing,UK,277784650.52921194,65528809.28221498,34962459.15824728,30623869.63845123,51971912.57693961,599620228.5833924,332846608.96097666,266773619.62241572,0.6354762063878554,0.07911952765670627,0.12586173891048244,0.22106949308421614,4370,13.398724434879712,54866529.172281824,55853860.76700078,7519143.910107937,3687,0.7803871339324601,1070025200.2880578
Financial Services,Business Services,India,449540602.1663448,73638767.08772025,58930020.99747942,39804925.779869534,50232286.4597741,1080821769.8977587,649848158.0429298,430973611.85482895,0.4201136452211748,0.24016236865153667,0.13108942932739448,0.15982993330853362,1852,2.857938271906044,39029035.50512507,74438837.08709505,9430032.615034318,2280,0.3254382200767768,1507738048.4712532
Consumer,Software,USA,424968570.5610057,59700167.82544055,18029440.125967376,22176834.92175146,38894183.479106724,800464258.3259737,370039594.0463199,430424664.27965385,0.22393797013688446,0.22430246441555296,0.04242534948447249,0.1326035727147845,1121,31.367472988109032,43585731.92620389,61175889.49105981,16949438.020512864,394,0.3694473563588896,1400392061.2063303
Consumer,Software,Singapore,494007615.9133749,106482414.0031448,42993219.243462816,11506973.595552424,59616748.95201868,613801264.8143263,172591740.51731005,441209524.29701626,0.284983195128858,0.19585265583294648,0.08702946646677154,0.20712410171548695,1508,4.652631776106763,48717983.94800062,108284462.07427135,24689575.43182613,1924,0.16023501752693578,1764994718.2003212
Technology,Healthcare Services,India,302519905.6950434,29959304.046327665,38942484.996491924,17482543.335530188,3943019.7108577136,397503829.68623513,259487539.00323558,138016290.68299955,0.4261266260967864,0.2229330676062185,0.12872701684545704,0.15346373740911662,1679,2.1982202004659848,21527318.938940138,22586526.71426437,13163363.825239096,2589,0.23428517009228902,901798370.7746979
Healthcare,Healthcare Services,UK,145868873.7194533,43381838.254593655,4257016.808137262,16309977.663789732,25713717.99717186,210774113.86107802,114321868.40904583,96452245.4520322,0.33625908927563053,0.14205386882721055,0.02918386013128954,0.20794542674097966,92,14.248238216486367,37932484.61573028,51617286.673983045,2680654.134474154,1087,0.1871748628258278,447239244.3045168
Healthcare,Retail,India,284094418.52676505,44436063.168414734,18070899.28081225,14291767.925555162,79370252.50725846,673375231.8205643,160229246.18717313,513145985.63339114,0.5611028585978691,0.14137552149696886,0.06360877969557771,0.22552563887966476,1482,35.791591203131865,19262773.75000782,38872621.66976136,22439080.82893067,2988,0.1640568140915551,817293406.2579061
Industrials,Software,Germany,337775406.09895676,82433735.62287286,44247041.83931961,7220648.77331425,48657751.79828057,716317047.6777714,453255559.6147677,263061488.06300378,0.33542938347603923,0.07548615218770771,0.13099545153490755,0.2624361774330318,3891,11.748837111355284,34289527.33638928,91716333.30514875,15341549.310370008,2854,0.010286194708394248,973034113.4176794
Healthcare,Retail,India,247404413.0576079,21630694.584873635,19139428.14713502,8682604.803107385,9030524.25443093,314135146.5811789,149137003.36859122,164998143.21258768,0.3155036342967248,0.11873421625695342,0.0773609003598429,0.14117235358258384,712,6.887856366609006,9072623.180011358,15524984.655912008,8538552.53999526,2105,0.6469218706835905,765114104.3797992
Technology,Software,UK,6952027.9883775385,394089.3898187156,355980.7794609595,3277985.097003959,42507448.421624474,6029955.102996854,3625950.2039591377,2404004.8990377164,0.47112913792019584,0.19559087333449554,0.05120531448608827,0.25028102037433647,3584,21.257029707468842,339973.6015592963,470984.26404422644,244329.2184544315,556,0.3269143607830802,20620596.413297877
Consumer,Healthcare Services,UK,192301862.61993873,32712922.44649906,27328020.037648577,14064038.239821682,42997977.97117804,263410115.3866362,156065338.97333577,107344776.41330042,0.551745147824233,0.05170094610212215,0.14211001217216024,0.21402053644208735,3344,29.530004027715492,22364821.883307446,29465881.562534835,11265937.324496184,859,0.7709339572819022,829038804.7691172
Healthcare,Software,UK,209887704.42441303,51896105.56766638,32039001.82951715,7296044.925381738,19042508.767515704,264244601.25405353,74792019.054816,189452582.19923753,0.4158942537935814,0.08860664228992246,0.1526483026596509,0.18821572437064377,3619,5.861386830109405,27762318.65717238,53596238.74711329,7954357.514524389,3716,0.7181327276625503,975124415.9279673
Industrials,Healthcare Services,India,44138249.874485835,3342401.791001946,7722433.297098407,34122128.18104935,60197529.466705546,86016550.20742674,24928353.268659715,61088196.93876703,0.4465991884536191,0.20961608752387312,0.17496011552470656,0.29654518517682926,94,24.646548051685183,1599509.5569421886,3941154.422200306,1220612.4136325803,1194,0.653971615743507,144747897.47779298
Technology,Business Services,UK,167571911.2101026,42681984.50875496,27089565.192062937,42825961.547572754,26463857.557177387,346099412.6168165,166039593.33575216,180059819.28106436,0.5259455784706064,0.14548501705169237,0.16165934371959206,0.19010445918754865,3303,7.154858005358499,25797999.438685264,33669080.85253482,4961366.453679195,3697,0.19124604469981804,644125438.97623
Consumer,Retail,Singapore,16703343.663556322,4127916.0431965883,2764652.9802077007,44081249.151240565,65841350.62986574,41537339.72649528,20486256.567029204,21051083.159466077,0.7294231956831978,0.23976884650028552,0.1655149433487185,0.0752954922013757,2621,32.11396129123354,3252382.527041755,4739427.11774988,616241.4803818442,4318,0.3600494692986437,59185819.4142004
Consumer,Manufacturing,India,438543433.7263445,101011860.62662274,75913115.7935334,9342116.637838991,76027187.7744069,398691026.99098814,190498934.61373296,208192092.37725517,0.24960832635446725,0.1636001950396273,0.17310284445144364,0.10604388498228777,4401,5.101158397090701,73138486.44008677,107638137.65281983,9732585.194839958,2867,0.16114279423295963,1243372191.8156753
Financial Services,Business Services,Germany,301543842.1323958,73787085.23159213,34829216.05657448,40562896.92440313,47318187.28562953,649961504.6826535,447343318.0330649,202618186.64958864,0.4150278943825235,0.07998843538537895,0.11550299223581018,0.004158724681983056,3669,22.789916502502994,36311929.88221458,84194936.6938995,23210548.94975435,2991,0.22789407879297152,850807235.319359
Energy,Manufacturing,UK,427347451.7729784,85037934.59250058,13165954.940975785,23912464.71601733,7226534.642247407,636988724.4611152,255916635.26230183,381072089.19881344,0.5565939661403052,0.1598907933926202,0.030808549077227187,0.2999019129356344,1949,2.618456941287949,66924804.44097887,60489963.472839125,13376098.313716605,4889,0.6213727545094095,1572767579.7438214
Financial Services,Business Services,Singapore,362342569.584103,103026975.38837081,44021503.11430504,1721432.8659299007,39976148.775702685,384095728.42170435,85995106.30600412,298100622.11570024,0.5291808490748714,0.2053843805020849,0.1214913918749126,-0.03557577780143828,1481,28.842739432837334,79948257.46519798,84725694.78816782,13606572.90624905,3920,0.10777574448649707,1015293178.59735
Healthcare,Retail,UK,91644744.60792185,8905848.365079006,15051298.821847033,39302733.93337249,27558216.279314987,220954930.94997308,70586561.9436987,150368369.00627437,0.4237512493975279,0.21270506228691416,0.16423526396674562,0.12715454808145066,1610,10.915762270509546,5203399.841926833,8463766.827439636,4897963.168381707,3740,0.3881738980079768,280262604.77260995
Financial Services,Retail,UK,113630835.71592546,30325974.07807049,15860447.879266126,20808809.926502112,59778227.76262782,92256091.58725274,34341832.954909764,57914258.63234297,0.44216563148073373,0.14395970150913945,0.13957873124260822,0.24949259108413552,3622,16.439890956826517,17446530.605507072,30485416.322421554,3373444.1831692057,4814,0.12721530043367033,455213650.26567847
Industrials,Business Services,Singapore,112827274.94853875,6143705.045927102,10150150.623808317,46713643.66808327,11066027.109740712,112738749.40707175,26434575.213420287,86304174.19365147,0.6207598994125861,0.20718530676670782,0.08996185211809703,0.22815042226538562,4793,4.025090114648771,4679317.117574883,5678715.0692961365,2375308.564453122,1159,0.45103215593966484,390732881.59565884
Energy,Manufacturing,Singapore,239997162.14506364,34328624.69509115,30649190.059940185,32701980.314367782,195142.43242139352,444332014.8870699,143023582.840454,301308432.04661584,0.4063785028733569,0.19126977814696888,0.12770646863488586,0.1729544884042783,3248,8.361593369810713,22407704.026077416,29511735.467235025,17736977.449738164,1849,0.4809119762601456,963119835.7891206
Energy,Software,Singapore,32985766.57517892,4107709.4760105307,1072306.2241770616,2066683.9453862587,73508979.62584952,66587603.87541919,34129811.450765975,32457792.424653217,0.49287104517650815,0.1639108072433684,0.0325081492871519,0.2054761525545814,4140,33.41003220012392,2869006.1787859784,4412872.7803022545,978637.0158800805,4530,0.02870748759332603,94211212.4048595
Energy,Retail,Germany,94358866.52966413,8052068.88815428,7404238.604151961,21695637.67558296,74671524.85293822,209609088.90707,90560520.84517443,119048568.06189558,0.7351363054848816,0.1784556808318129,0.07846892270398616,0.29946349279275647,734,20.580634823399347,3340470.079816702,5672200.1856687805,5603192.307525043,1237,0.10646426021904064,300538279.4627135
Consumer,Software,Singapore,227126992.5771126,50203692.60720563,36875647.60740394,15311889.979781995,77937322.37474643,507792484.63295186,266752296.84748262,241040187.78546923,0.41555902898537217,0.1922220752398997,0.162356958056776,0.2764773076281413,180,13.525395245689177,45003344.73777451,57950608.59310134,9990203.66835724,4130,0.4716080051569037,899168396.8923048
Technology,Software,UK,16495164.80273605,1151082.207908606,1217916.9721566953,45921874.8153013,31861886.651471175,38083554.27432389,16422274.359864432,21661279.914459456,0.35886910617136536,0.23012903661249906,0.07383478654027632,0.17426830756747097,4380,3.6874661378570384,524279.4606778021,885936.3652990662,586214.079571288,1808,0.5465996601699096,65766910.577258706
Energy,Business Services,India,207297417.19530705,61788619.20335169,17180375.59933778,4915173.2279984765,46489185.157914676,489924253.82429415,290695502.3906711,199228751.43362308,0.6599200700529801,0.23564635922046612,0.0828779047601502,0.2046174013542152,1338,39.80706376483295,25743658.80523242,69043828.86488819,14508901.053008068,2769,0.43035251187226414,871682011.7490036
Energy,Software,Singapore,303549461.4632161,42394108.787241265,35025899.72478468,33940245.10433586,27765493.33969431,354425901.98245746,127892444.02365161,226533457.95880586,0.5651764848090934,0.18537484673456212,0.11538778410591609,0.24652677440963955,2841,33.103660829669536,31544349.895010594,30322493.92096193,10166432.867127782,641,0.42004013031582943,1037368262.2204792
Financial Services,Logistics,UK,17157890.480515607,1257146.4592069187,1074221.5303888964,41088528.14896867,42131000.79497602,26108242.524481885,13865603.870693728,12242638.653788157,0.4978308081787529,0.07630278535112525,0.06260801883592716,0.039049345529675816,1052,10.45584971764309,879972.6721442176,1170167.2401641305,637088.8486763603,1006,0.8731042072043015,56850930.054928884
Consumer,Logistics,Germany,242783157.74383724,55636372.44278516,33224011.527754422,36589000.70994551,16121566.395099584,379581350.79871964,229869662.63703096,149711688.1616887,0.4098415937973541,0.24685102345798576,0.13684644287726658,0.09591469671687965,3694,20.03197260249678,34318289.39168066,62469391.588515855,5066706.451831555,2493,0.5108982357725848,920733814.4871987
Consumer,Retail,USA,480210072.15495145,128716433.61675748,36399151.164983705,43065369.041896306,76678225.12747645,594132808.3006989,300099097.6368114,294033710.6638875,0.35499215178817456,0.17991345581644352,0.07579839173643704,-0.01254287818119125,3053,29.899144831024184,78505428.99589847,127899546.27010559,5671457.754283176,2060,0.4463922187217191,1696941634.6366272
Consumer,Manufacturing,India,77180985.84360012,12260758.04420451,13200777.988337103,11775804.319363363,54067120.962820135,68284644.24797226,38174523.03534319,30110121.212629072,0.3311404527408212,0.1403034120458665,0.1710366594058181,0.0971012402379096,1102,15.132114195447476,7050701.917116776,11783236.087772438,6025103.351355084,573,0.4230157702595673,286273356.4758567
