sector,industry,country,annual_revenue,ebitda,net_income,total_cash,total_debt,total_assets,total_liabilities,shareholders_equity,gross_margin,operating_margin,net_margin,revenue_growth,employee_count,company_age_years,free_cash_flow,operating_cash_flow,capex,customer_count,recurring_revenue_ratio,enterprise_value,cash_to_debt_ratio,debt_to_assets_ratio,revenue_per_employee,equity_ratio
Consumer,Software,Singapore,494007615.9133749,106482414.0031448,42993219.243462816,11506973.595552424,59616748.95201868,613801264.8143263,172591740.51731005,441209524.29701626,0.284983195128858,0.1958526558329464,0.0870294664667715,0.2071241017154869,1508,4.652631776106763,48717983.94800062,108284462.07427137,24689575.43182613,1924,0.1602350175269357,1764994718.2003212,0.19301578495690155,0.09712711975276335,327591.257236986,0.7188149480768524
Technology,Healthcare Services,India,302519905.6950434,29959304.046327665,38942484.99649192,17482543.335530188,3943019.7108577136,397503829.68623513,259487539.0032356,138016290.68299955,0.4261266260967864,0.2229330676062185,0.128727016845457,0.1534637374091166,1679,2.1982202004659848,21527318.938940138,22586526.71426437,13163363.825239096,2589,0.234285170092289,901798370.774698,4.433795572309544,0.009919450874146517,180178.62161705978,0.34720744902493406
Healthcare,Healthcare Services,UK,145868873.7194533,43381838.254593655,4257016.808137262,16309977.663789732,25713717.99717186,210774113.861078,114321868.40904585,96452245.4520322,0.3362590892756305,0.1420538688272105,0.0291838601312895,0.2079454267409796,92,14.248238216486367,37932484.61573028,51617286.673983045,2680654.134474154,1087,0.1871748628258278,447239244.3045168,0.6342909129509624,0.1219965655465636,1585531.2360810142,0.4576095407788275
Healthcare,Retail,India,284094418.52676505,44436063.168414734,18070899.28081225,14291767.925555162,79370252.50725846,673375231.8205643,160229246.18717313,513145985.6333912,0.5611028585978691,0.1413755214969688,0.0636087796955777,0.2255256388796647,1482,35.791591203131865,19262773.75000782,38872621.66976136,22439080.82893067,2988,0.1640568140915551,817293406.2579061,0.18006453896878016,0.11786927816259274,191696.6386820277,0.7620505795053215
Industrials,Software,Germany,337775406.0989568,82433735.62287286,44247041.83931961,7220648.77331425,48657751.79828057,716317047.6777714,453255559.6147677,263061488.06300375,0.3354293834760392,0.0754861521877077,0.1309954515349075,0.2624361774330318,3891,11.748837111355284,34289527.33638928,91716333.30514877,15341549.310370008,2854,0.0102861947083942,973034113.4176794,0.14839667897622447,0.06792767526059049,86809.40788973447,0.36724169683776603
Healthcare,Retail,India,247404413.0576079,21630694.584873635,19139428.14713502,8682604.803107385,9030524.25443093,314135146.5811789,149137003.36859122,164998143.21258768,0.3155036342967248,0.1187342162569534,0.0773609003598429,0.1411723535825838,712,6.887856366609006,9072623.180011358,15524984.655912008,8538552.53999526,2105,0.6469218706835905,765114104.3797992,0.9614729509028411,0.028747258473662253,347478.10822697735,0.5252457262688014
Technology,Software,UK,6952027.9883775385,394089.3898187156,355980.7794609595,3277985.097003959,42507448.42162448,6029955.102996854,3625950.2039591377,2404004.8990377164,0.4711291379201958,0.1955908733344955,0.0512053144860882,0.2502810203743364,3584,21.25702970746884,339973.6015592963,470984.2640442264,244329.2184544315,556,0.3269143607830802,20620596.41329788,0.07711554606830683,7.049380583364297,1939.7399521142686,0.3986770810023012
Consumer,Healthcare Services,UK,192301862.61993876,32712922.44649906,27328020.037648577,14064038.239821682,42997977.97117804,263410115.3866362,156065338.97333577,107344776.41330042,0.551745147824233,0.0517009461021221,0.1421100121721602,0.2140205364420873,3344,29.53000402771549,22364821.88330745,29465881.562534835,11265937.324496184,859,0.7709339572819022,829038804.7691172,0.3270860376096974,0.16323586475813637,57506.53786481422,0.4075195679396693
Healthcare,Software,UK,209887704.42441303,51896105.56766638,32039001.82951715,7296044.925381738,19042508.767515704,264244601.25405356,74792019.054816,189452582.19923756,0.4158942537935814,0.0886066422899224,0.1526483026596509,0.1882157243706437,3619,5.861386830109405,27762318.65717238,53596238.74711329,7954357.514524389,3716,0.7181327276625503,975124415.9279672,0.38314515248263603,0.07206394634798083,57996.049854770106,0.7169591405089542
Industrials,Healthcare Services,India,44138249.87448584,3342401.791001946,7722433.297098407,34122128.18104935,60197529.466705546,86016550.20742674,24928353.268659715,61088196.93876703,0.4465991884536191,0.2096160875238731,0.1749601155247065,0.2965451851768292,94,24.646548051685183,1599509.5569421886,3941154.422200306,1220612.4136325803,1194,0.653971615743507,144747897.47779298,0.5668360227295016,0.6998365933246651,469555.8497285728,0.7101911991524233
Technology,Business Services,UK,167571911.2101026,42681984.50875496,27089565.192062937,42825961.547572754,26463857.557177387,346099412.6168165,166039593.33575216,180059819.28106436,0.5259455784706064,0.1454850170516923,0.161659343719592,0.1901044591875486,3303,7.154858005358499,25797999.438685264,33669080.85253482,4961366.453679195,3697,0.191246044699818,644125438.97623,1.6182811389096872,0.07646316807384129,50733.245900727394,0.520254622565388
Consumer,Retail,Singapore,16703343.663556322,4127916.043196588,2764652.9802077007,44081249.151240565,65841350.62986574,41537339.72649528,20486256.567029204,21051083.15946608,0.7294231956831978,0.2397688465002855,0.1655149433487185,0.0752954922013757,2621,32.11396129123354,3252382.527041755,4739427.11774988,616241.4803818442,4318,0.3600494692986437,59185819.4142004,0.6695070609812983,1.5851123606711806,6372.889608377079,0.5067990222310337
Consumer,Manufacturing,India,438543433.7263445,101011860.62662274,75913115.7935334,9342116.637838991,76027187.7744069,398691026.99098814,190498934.61373296,208192092.3772552,0.2496083263544672,0.1636001950396273,0.1731028444514436,0.1060438849822877,4401,5.101158397090701,73138486.44008677,107638137.65281984,9732585.194839958,2867,0.1611427942329596,1243372191.8156753,0.12287862949185445,0.19069199612592583,99646.31532068724,0.5221890594040409
Financial Services,Business Services,Germany,301543842.1323958,73787085.23159213,34829216.05657448,40562896.92440313,47318187.28562953,649961504.6826535,447343318.0330649,202618186.64958864,0.4150278943825235,0.0799884353853789,0.1155029922358101,0.004158724681983,3669,22.789916502502997,36311929.88221458,84194936.6938995,23210548.94975435,2991,0.2278940787929715,850807235.319359,0.8572369156821446,0.07280152277438776,82186.92889953552,0.3117387494333496
Energy,Manufacturing,UK,427347451.7729784,85037934.59250058,13165954.940975783,23912464.71601733,7226534.642247407,636988724.4611152,255916635.26230183,381072089.19881344,0.5565939661403052,0.1598907933926202,0.0308085490772271,0.2999019129356344,1949,2.618456941287949,66924804.44097887,60489963.472839125,13376098.313716603,4889,0.6213727545094095,1572767579.7438214,3.308980846258104,0.011344839185907047,219264.98295175907,0.5982399288483415
Financial Services,Business Services,Singapore,362342569.584103,103026975.3883708,44021503.11430504,1721432.865929901,39976148.775702685,384095728.4217044,85995106.30600412,298100622.11570024,0.5291808490748714,0.2053843805020849,0.1214913918749126,-0.0355757778014382,1481,28.84273943283733,79948257.46519798,84725694.78816782,13606572.90624905,3920,0.107775744486497,1015293178.59735,0.0430614983846613,0.104078608059427,244660.74921276368,0.7761102247625392
Healthcare,Retail,UK,91644744.60792184,8905848.365079006,15051298.821847033,39302733.93337249,27558216.279314987,220954930.94997308,70586561.9436987,150368369.00627437,0.4237512493975279,0.2127050622869141,0.1642352639667456,0.1271545480814506,1610,10.915762270509546,5203399.841926833,8463766.827439636,4897963.168381707,3740,0.3881738980079768,280262604.77260995,1.4261711837595548,0.12472324632372431,56922.20161982723,0.6805386436038381
Financial Services,Retail,UK,113630835.71592546,30325974.07807049,15860447.879266126,20808809.926502112,59778227.76262782,92256091.58725274,34341832.954909764,57914258.63234297,0.4421656314807337,0.1439597015091394,0.1395787312426082,0.2494925910841355,3622,16.439890956826517,17446530.605507072,30485416.322421554,3373444.1831692057,4814,0.1272153004336703,455213650.26567847,0.348100147918928,0.647959681947848,31372.400805059486,0.6277553886788018
Industrials,Business Services,Singapore,112827274.94853877,6143705.045927102,10150150.623808317,46713643.66808327,11066027.109740712,112738749.40707175,26434575.213420287,86304174.19365147,0.6207598994125861,0.2071853067667078,0.089961852118097,0.2281504222653856,4793,4.025090114648771,4679317.117574883,5678715.0692961365,2375308.564453122,1159,0.4510321559396648,390732881.5956589,4.221356337267984,0.0981563762942236,23540.01146433106,0.765523607877079
Energy,Manufacturing,Singapore,239997162.14506364,34328624.69509115,30649190.059940185,32701980.314367782,195142.43242139352,444332014.8870699,143023582.840454,301308432.04661584,0.4063785028733569,0.1912697781469688,0.1277064686348858,0.1729544884042783,3248,8.361593369810713,22407704.026077416,29511735.467235025,17736977.449738164,1849,0.4809119762601456,963119835.7891206,167.58005887592213,0.0004391815711748575,73890.75189195308,0.6781155126154831
Energy,Software,Singapore,32985766.57517892,4107709.4760105303,1072306.2241770616,2066683.945386259,73508979.62584952,66587603.87541919,34129811.450765975,32457792.424653217,0.4928710451765081,0.1639108072433684,0.0325081492871519,0.2054761525545814,4140,33.41003220012392,2869006.1787859784,4412872.780302255,978637.0158800804,4530,0.028707487593326,94211212.4048595,0.028114714092147556,1.1039439076885802,7967.576467434522,0.4874449677657647
Energy,Retail,Germany,94358866.52966411,8052068.88815428,7404238.604151961,21695637.67558296,74671524.85293822,209609088.90707,90560520.84517445,119048568.06189558,0.7351363054848816,0.1784556808318129,0.0784689227039861,0.2994634927927564,734,20.580634823399347,3340470.079816702,5672200.1856687805,5603192.307525043,1237,0.1064642602190406,300538279.4627135,0.29054767152956124,0.3562418273095198,128554.31407311188,0.567955181154743
Consumer,Software,Singapore,227126992.5771126,50203692.60720563,36875647.60740394,15311889.979781996,77937322.37474643,507792484.6329519,266752296.84748265,241040187.78546923,0.4155590289853721,0.1922220752398997,0.162356958056776,0.2764773076281413,180,13.525395245689175,45003344.73777451,57950608.59310134,9990203.66835724,4130,0.4716080051569037,899168396.8923048,0.19646415238847645,0.15348262279045333,1261816.6254284033,0.4746824639590728
Technology,Software,UK,16495164.80273605,1151082.207908606,1217916.972156695,45921874.8153013,31861886.65147117,38083554.27432389,16422274.359864432,21661279.914459456,0.3588691061713653,0.230129036612499,0.0738347865402763,0.1742683075674709,4380,3.6874661378570384,524279.4606778021,885936.3652990662,586214.079571288,1808,0.5465996601699096,65766910.57725871,1.441279209785304,0.8366311196156554,3766.0193613552624,0.5687830436841236
Energy,Business Services,India,207297417.19530705,61788619.20335169,17180375.59933778,4915173.2279984765,46489185.15791468,489924253.82429415,290695502.3906711,199228751.43362308,0.6599200700529801,0.2356463592204661,0.0828779047601502,0.2046174013542152,1338,39.80706376483295,25743658.80523242,69043828.86488819,14508901.053008068,2769,0.4303525118722641,871682011.7490036,0.10572723981507942,0.09489055664222638,154930.8050787048,0.406652150569125
Energy,Software,Singapore,303549461.4632161,42394108.78724127,35025899.72478468,33940245.10433586,27765493.33969431,354425901.98245746,127892444.0236516,226533457.95880583,0.5651764848090934,0.1853748467345621,0.115387784105916,0.2465267744096395,2841,33.103660829669536,31544349.895010594,30322493.92096193,10166432.867127782,641,0.4200401303158294,1037368262.2204792,1.2223894129701616,0.0783393459236187,106845.99136332845,0.6391560455703327
Financial Services,Logistics,UK,17157890.480515607,1257146.4592069187,1074221.5303888964,41088528.14896867,42131000.79497602,26108242.524481885,13865603.870693728,12242638.653788157,0.4978308081787529,0.0763027853511252,0.0626080188359271,0.0390493455296758,1052,10.45584971764309,879972.6721442176,1170167.2401641305,637088.8486763603,1006,0.8731042072043015,56850930.05492888,0.9752563996502153,1.6137049728823945,16309.781825585178,0.46891852802072553
Consumer,Logistics,Germany,242783157.74383724,55636372.44278516,33224011.527754422,36589000.70994551,16121566.395099584,379581350.7987197,229869662.63703096,149711688.1616887,0.4098415937973541,0.2468510234579857,0.1368464428772665,0.0959146967168796,3694,20.03197260249678,34318289.39168066,62469391.588515855,5066706.451831555,2493,0.5108982357725848,920733814.4871988,2.269568589877677,0.042471966447182895,65723.64855003715,0.39441265448543117
Consumer,Retail,USA,480210072.15495145,128716433.61675748,36399151.164983705,43065369.04189631,76678225.12747645,594132808.3006989,300099097.6368114,294033710.6638875,0.3549921517881745,0.1799134558164435,0.075798391736437,-0.0125428781811912,3053,29.899144831024184,78505428.99589847,127899546.2701056,5671457.754283176,2060,0.4463922187217191,1696941634.6366272,0.5616375309978909,0.12905906567722908,157291.21262854617,0.49489559666779576
Consumer,Manufacturing,India,77180985.84360012,12260758.04420451,13200777.988337103,11775804.319363363,54067120.962820135,68284644.24797226,38174523.03534319,30110121.212629072,0.3311404527408212,0.1403034120458665,0.1710366594058181,0.0971012402379096,1102,15.132114195447476,7050701.917116776,11783236.087772438,6025103.351355084,573,0.4230157702595673,286273356.4758567,0.21779972947812642,0.7917903294110766,70037.1922355718,0.44095010736653584
Technology,Logistics,Singapore,118925683.1615904,18062363.664472967,8569666.240020229,43358549.73285834,54291648.1757241,212059283.6576073,94496750.1048717,117562533.55273558,0.4184988400589868,0.1724384879664022,0.0720590036752295,-0.0001571338222476,555,8.176261152242414,9962444.369639236,14189653.963272702,6825966.772566389,2089,0.1441597425000751,366905576.7817429,0.7986228303941163,0.25602108636462173,214280.5102010638,0.5543852243816547
Financial Services,Business Services,Germany,246357286.52490607,42827371.08006654,35412333.005143926,2291384.0922184656,34161718.55207825,238894483.56181112,95668447.27787536,143226036.2839358,0.7411020126208812,0.2007266561606722,0.1437438019579901,0.3440183502740871,2415,25.10818272865036,33281596.17607258,44092741.58310169,10466396.217900466,3732,0.263291700604689,901820154.1769476,0.06707461419791681,0.14299919379778941,102011.29876807705,0.5995368086717572
Consumer,Retail,India,77337025.93093756,14798345.154114643,4581862.303702243,15033601.145107698,39922251.34259107,83237425.72020984,56700497.18342646,26536928.53678337,0.4458193734660819,0.1204558459253502,0.0592453905299367,-0.0383213579629676,2443,34.04366579826485,10549991.20557327,13439895.210527284,2102584.612162853,1190,0.8509271181675004,275876769.25032455,0.3765719777699284,0.47961900547938313,31656.580405623234,0.3188100581820405
